,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,cat_ART_AND_DESIGN,cat_AUTO_AND_VEHICLES,cat_BEAUTY,cat_BOOKS_AND_REFERENCE,cat_BUSINESS,cat_COMICS,cat_COMMUNICATION,cat_DATING,cat_EDUCATION,cat_ENTERTAINMENT,cat_EVENTS,cat_FAMILY,cat_FINANCE,cat_FOOD_AND_DRINK,cat_GAME,cat_HEALTH_AND_FITNESS,cat_HOUSE_AND_HOME,cat_LIBRARIES_AND_DEMO,cat_LIFESTYLE,cat_MAPS_AND_NAVIGATION,cat_MEDICAL,cat_NEWS_AND_MAGAZINES,cat_PARENTING,cat_PERSONALIZATION,cat_PHOTOGRAPHY,cat_PRODUCTIVITY,cat_SHOPPING,cat_SOCIAL,cat_SPORTS,cat_TOOLS,cat_TRAVEL_AND_LOCAL,cat_VIDEO_PLAYERS,cat_WEATHER
7323,1884,FAMILY,3.8,28,4.1,1800.0,1,0,4,38,1508684400.0,7.2,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7324,5250,NEWS_AND_MAGAZINES,4.3,2746,8.7,180000.0,1,0,1,74,1523199600.0,3.2,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7325,962,FAMILY,4.7,6,2.5,1800.0,1,0,4,51,1434639600.0,2.7,3.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7326,1482,NEWS_AND_MAGAZINES,4.5,12,2.9,9000.0,1,0,1,74,1517583600.0,1.1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7327,1881,FAMILY,4.4,31,4.3,1800.0,1,0,1,51,1527951600.0,1.1,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7328,7080,TRAVEL_AND_LOCAL,4.7,213,6.1,9000.0,0,3.99,1,103,1533394800.0,1.8.8.0,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7333,3102,FAMILY,4.0,179,14.0,90000.0,0,0.99,1,82,1523977200.0,,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7334,1896,NEWS_AND_MAGAZINES,3.9,45,15.0,9000.0,1,0,1,74,1519052400.0,6.0.0.12,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7335,3068,SPORTS,4.3,0,6.3,9.0,0,1.99,1,97,1532444400.0,2.0.4,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7336,3426,PERSONALIZATION,4.9,88,66.0,1800.0,0,0.99,1,79,1532530800.0,8.0,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7337,3609,FAMILY,3.5,163,3.4,1800.0,1,0,1,88,1490540400.0,1.2,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7339,5953,FAMILY,4.3,2,76.0,90.0,0,3.99,1,49,1452178800.0,1.01,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7340,2203,LIFESTYLE,4.4,10,7.7,900.0,1,0,4,66,1529852400.0,3.8.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7341,7612,AUTO_AND_VEHICLES,4.2,25,6.5,18000.0,1,0,1,13,1501599600.0,1.02,4.2 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7342,6459,FAMILY,4.3,0,14.0,18.0,0,1.99,1,38,1475852400.0,1.0,2.3.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7343,3030,SOCIAL,4.3,62,25.0,18000.0,1,0,4,96,1525273200.0,7.1.29,4.2 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7346,7643,BOOKS_AND_REFERENCE,4.3,0,1.4,18.0,0,1.96,1,19,1405609200.0,1.0,2.3 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7347,7630,FAMILY,4.7,54,50.0,1800.0,0,19.40,1,38,1510930800.0,3.1.2,4.2 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7348,7844,FAMILY,4.5,10,2.5,180.0,1,0,1,45,1530284400.0,fcbd82b2-dd5b-41d2-af62-432271c42921,2.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7349,7814,TRAVEL_AND_LOCAL,4.4,11514,2.2,900000.0,1,0,1,103,1522249200.0,5.5,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7350,7716,HOUSE_AND_HOME,4.2,2543,4.6,180000.0,1,0,1,64,1532617200.0,8.4.2,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7351,7832,SHOPPING,4.4,9950,15.0,900000.0,1,0,1,91,1531839600.0,3.7.1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7352,7613,LIFESTYLE,3.3,1045,13.0,180000.0,1,0,1,66,1520866800.0,5.1,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7354,4641,LIFESTYLE,4.9,66,8.1,1800.0,1,0,1,66,1531839600.0,1.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7357,2826,FAMILY,4.7,1647,16.0,18000.0,0,14.99,1,88,1488207600.0,1.0.5,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7358,7820,NEWS_AND_MAGAZINES,3.9,271,9.6,90000.0,1,0,2,74,1531839600.0,3.3.0,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7362,1895,BUSINESS,4.4,36,10.0,1800.0,1,0,1,22,1521990000.0,1.0.2,4.1 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7363,6268,GAME,4.8,35,3.1,18000.0,1,0,1,105,1469718000.0,1.0.0,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7364,5679,PERSONALIZATION,4.8,60,78.0,1800.0,0,0.99,1,79,1532790000.0,4.0.1,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7365,7812,SHOPPING,4.0,13232,27.0,900000.0,1,0,1,91,1532098800.0,7.5.1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7367,6513,NEWS_AND_MAGAZINES,5.0,4,10.0,180.0,1,0,1,74,1532271600.0,2.0.0,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7368,7648,FAMILY,3.0,1691,5.8,900000.0,1,0,1,99,1465311600.0,1.0.3,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7369,3947,TOOLS,3.9,7,3.2,180.0,1,0,1,101,1528210800.0,1.2.1,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7370,7791,TOOLS,4.3,0,0.877,1.8,1,0,1,101,1507042800.0,1.0.7,4.2 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7371,7152,BUSINESS,4.3,1,3.7,900.0,1,0,1,22,1520866800.0,0.0.6,4.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7373,7789,MEDICAL,4.6,64,57.0,9000.0,1,0,1,70,1531148400.0,3.1.4,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7374,1904,FAMILY,4.3,108,42.0,9000.0,1,0,1,38,1507302000.0,1.2.1,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7375,5554,MAPS_AND_NAVIGATION,4.2,453,36.0,18000.0,0,2.99,1,69,1522594800.0,4.3,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7376,6606,LIBRARIES_AND_DEMO,4.3,0,1.2,18.0,1,0,1,65,1468940400.0,1.0.7,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7377,1898,PERSONALIZATION,5.0,1,46.0,18.0,0,0.99,1,79,1526828400.0,1.1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7378,1902,FAMILY,4.3,1,30.0,180.0,1,0,1,51,1520434800.0,0.7,2.3.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7379,5599,HEALTH_AND_FITNESS,4.5,5509,3.2,180000.0,1,0,1,61,1530543600.0,4.7.0 Phoenix,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7380,1909,LIFESTYLE,4.3,0,10.0,18.0,1,0,1,66,1507042800.0,1.0.7,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7381,4266,PRODUCTIVITY,4.2,1623,1.8,180000.0,1,0,1,81,1520262000.0,1.8,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7382,20,FINANCE,4.3,0,31.0,900.0,1,0,1,59,1475074800.0,6.0.0.1775,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7383,6844,PRODUCTIVITY,1.0,1,6.6,180.0,1,0,1,81,1521039600.0,41.9,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7384,627,HEALTH_AND_FITNESS,4.3,0,5.1,18.0,0,0.99,1,61,1511708400.0,3.0.2.0,1.6 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7385,1903,FAMILY,4.6,31,3.2,1800.0,1,0,1,38,1441033200.0,1.0,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7386,5898,BUSINESS,4.3,0,6.0,90.0,1,0,1,22,1527433200.0,1.2,4.1 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7387,1911,PRODUCTIVITY,4.3,4,2.5,180.0,1,0,1,81,1489676400.0,1.2.392,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7388,1912,BUSINESS,4.3,2,9.9,180.0,1,0,1,22,1492527600.0,2.9,4.1 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7389,2380,BUSINESS,4.3,1,10.0,90.0,1,0,1,22,1425394800.0,1.0.0,4.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7390,1899,PRODUCTIVITY,4.3,0,0.168,9.0,0,0.99,1,81,1376665200.0,1.0.0,3.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7391,707,SHOPPING,4.3,14,5.2,1800.0,1,0,1,91,1459782000.0,1.0.3,3.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7392,1729,FAMILY,4.1,101,5.1,1800.0,1,0,1,38,1489071600.0,1.3,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7393,1908,PERSONALIZATION,4.7,19,6.4,1800.0,1,0,1,79,1467212400.0,1.5,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7394,1910,VIDEO_PLAYERS,4.3,0,14.0,18.0,1,0,1,107,1531321200.0,1.0,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7395,4824,BUSINESS,4.3,45,15.0,9000.0,1,0,1,22,1511362800.0,1.2.0,4.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7396,1615,FAMILY,4.3,235,3.3,18000.0,1,0,1,51,1487170800.0,1.0.2.0,2.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7397,5598,HEALTH_AND_FITNESS,4.4,2599,6.9,180000.0,1,0,3,61,1515423600.0,3.0.5.0,2.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7398,1901,FINANCE,4.8,4,5.1,90.0,1,0,1,59,1527001200.0,1.0.17.0423,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7399,2357,GAME,4.2,52390,20.0,9000000.0,1,0,1,6,1525359600.0,1.28ggl,2.3.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7400,1907,BUSINESS,4.3,0,10.0,18.0,1,0,1,22,1528642800.0,1.0.2,4.1 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7401,4952,TOOLS,4.3,9,6.6,900.0,1,0,1,101,1475506800.0,1.0.1,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7402,6971,GAME,5.0,11,6.1,18.0,1,0,1,6,1489158000.0,0.1,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7403,2384,PRODUCTIVITY,4.6,16,3.2,1800.0,1,0,1,81,1503414000.0,1.3.2,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7404,6317,FAMILY,4.5,4218587,100.0,90000000.0,1,0,2,92,1529334000.0,1.23.3.75024,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7405,5358,LIBRARIES_AND_DEMO,5.0,15,1.4,1800.0,1,0,1,65,1493218800.0,1.0,1.6 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7406,6738,FAMILY,2.9,21,2.1,9000.0,1,0,1,38,1431270000.0,1.05,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7407,2166,FAMILY,4.3,44,7.2,18000.0,1,0,1,51,1491145200.0,,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7408,6445,FAMILY,4.4,288835,91.0,9000000.0,1,0,3,99,1531926000.0,2.7.6,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7409,1900,PRODUCTIVITY,4.3,0,2.8,180.0,1,0,1,81,1528642800.0,18.6.5,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7410,5017,LIBRARIES_AND_DEMO,4.3,16,0.726,1800.0,1,0,1,65,1483455600.0,1.0,1.6 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7411,1905,NEWS_AND_MAGAZINES,3.0,2,14.0,180.0,1,0,1,74,1531839600.0,v4.30.0.8,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7412,1929,FAMILY,4.5,145,14.0,18000.0,1,0,1,51,1531234800.0,1.0,4.2 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7413,1924,HEALTH_AND_FITNESS,2.4,221,43.0,18000.0,1,0,1,61,1518534000.0,4.3.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7414,1937,GAME,4.3,29330,6.9,1800000.0,1,0,1,0,1345129200.0,1.0.9,2.0.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7415,6777,GAME,3.9,29990,96.0,1800000.0,1,0,4,0,1512658800.0,Varies with device,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7416,1923,FAMILY,1.9,76,14.0,9000.0,1,0,1,38,1392217200.0,2.2.1,3.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7417,3942,GAME,4.4,348962,26.0,1800000.0,0,6.99,3,0,1426863600.0,1.08,3.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7418,1925,SOCIAL,5.0,7,18.0,180.0,1,0,1,96,1532444400.0,1.0,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7419,1936,AUTO_AND_VEHICLES,4.0,5,34.0,1800.0,1,0,1,13,1532876400.0,2.8,2.3.3 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7420,1921,VIDEO_PLAYERS,4.7,3,2.8,900.0,1,0,1,107,1511622000.0,1.0,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7421,6778,GAME,3.9,1995,92.0,900000.0,1,0,4,0,1530543600.0,1.9,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7422,1934,PRODUCTIVITY,5.0,5,11.0,180.0,1,0,1,81,1527606000.0,1.0.1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7423,1920,COMMUNICATION,4.2,5,15.0,180.0,1,0,1,36,1509980400.0,1.0,4.0 and up,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7424,1931,SHOPPING,4.2,2099,4.0,180000.0,1,0,1,91,1513954800.0,1.1.1,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7425,3877,PHOTOGRAPHY,2.8,1022,3.8,180000.0,1,0,1,80,1471964400.0,2.0,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7426,1930,VIDEO_PLAYERS,4.2,4074,1.3,900000.0,1,0,1,107,1384268400.0,1.2.4,2.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7427,1922,COMMUNICATION,1.0,5,13.0,180.0,1,0,1,36,1507215600.0,1.0,4.1 and up,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7428,6205,GAME,3.9,923,67.0,180000.0,1,0,4,0,1531753200.0,1.4,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7429,4964,GAME,4.1,154519,99.0,18000000.0,1,0,3,0,1494255600.0,1.4,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7430,1928,GAME,4.1,207,0.113,90000.0,1,0,1,23,1296313200.0,1.2,1.6 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7431,2479,PRODUCTIVITY,3.2,12,2.2,1800.0,1,0,1,81,1427295600.0,1.0.0.0,2.3.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7432,1918,BUSINESS,4.3,0,24.0,18.0,1,0,1,22,1523286000.0,2.1,4.1 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7433,6757,HEALTH_AND_FITNESS,5.0,5,43.0,180.0,1,0,1,61,1512399600.0,The CJ Rubric 7.12.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7434,5576,SOCIAL,4.3,0,5.9,0.0,1,0,4,96,1532098800.0,0.0.1,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7435,1935,TRAVEL_AND_LOCAL,5.0,6,2.4,900.0,1,0,1,103,1503241200.0,7.5.0,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7436,3802,GAME,4.3,350,67.0,90000.0,1,0,1,0,1532617200.0,Varies with device,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7437,2365,GAME,4.1,364,67.0,90000.0,1,0,2,0,1527001200.0,Varies with device,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7438,2443,FAMILY,3.8,12414,13.0,1800000.0,1,0,1,51,1501772400.0,1.0.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7439,1932,PRODUCTIVITY,4.0,4,8.2,900.0,1,0,1,81,1531234800.0,3.5.3,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7440,1730,FAMILY,4.3,0,5.2,18.0,1,0,1,38,1522594800.0,1.0,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7442,6333,FAMILY,5.0,3,9.2,180.0,1,0,1,38,1532444400.0,1.0.10,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7443,3800,GAME,4.1,9898,63.0,1800000.0,1,0,3,0,1518620400.0,Varies with device,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7444,1933,BUSINESS,5.0,1,4.2,18.0,1,0,1,22,1496156400.0,1.0.8,4.0.3 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7445,1927,FOOD_AND_DRINK,4.3,0,16.0,18.0,1,0,1,60,1515078000.0,1.1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7446,1938,SHOPPING,3.7,18253,10.0,18000000.0,1,0,1,91,1533481200.0,6.3.8,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7447,1926,BUSINESS,4.3,0,18.0,18.0,1,0,1,22,1435762800.0,1.31.62.109,4.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
